in s,C1 in V
-1.16720E-05,1.70898E-01
-1.16716E-05,3.66211E-01
-1.16712E-05,4.15039E-01
-1.16708E-05,4.63867E-01
-1.16704E-05,4.15039E-01
-1.16700E-05,2.68555E-01
-1.16696E-05,2.19727E-01
-1.16692E-05,3.66211E-01
-1.16688E-05,2.68555E-01
-1.16684E-05,7.32422E-02
-1.16680E-05,1.22070E-01
-1.16676E-05,1.70898E-01
-1.16672E-05,1.70898E-01
-1.16668E-05,2.68555E-01
-1.16664E-05,1.22070E-01
-1.16660E-05,2.19727E-01
-1.16656E-05,2.44141E-02
-1.16652E-05,2.44141E-02
-1.16648E-05,7.32422E-02
-1.16644E-05,2.68555E-01
-1.16640E-05,2.19727E-01
-1.16636E-05,2.19727E-01
-1.16632E-05,1.70898E-01
-1.16628E-05,1.70898E-01
-1.16624E-05,1.22070E-01
-1.16620E-05,1.22070E-01
-1.16616E-05,1.22070E-01
-1.16612E-05,7.32422E-02
-1.16608E-05,1.70898E-01
-1.16604E-05,2.19727E-01
-1.16600E-05,3.17383E-01
-1.16596E-05,1.70898E-01
-1.16592E-05,2.68555E-01
-1.16588E-05,1.70898E-01
-1.16584E-05,1.22070E-01
-1.16580E-05,3.66211E-01
-1.16576E-05,1.70898E-01
-1.16572E-05,1.22070E-01
-1.16568E-05,3.66211E-01
-1.16564E-05,2.68555E-01
-1.16560E-05,1.70898E-01
-1.16556E-05,2.19727E-01
-1.16552E-05,1.70898E-01
-1.16548E-05,1.70898E-01
-1.16544E-05,2.19727E-01
-1.16540E-05,3.17383E-01
-1.16536E-05,3.17383E-01
-1.16532E-05,1.70898E-01
-1.16528E-05,2.19727E-01
-1.16524E-05,1.70898E-01
-1.16520E-05,2.44141E-02
-1.16516E-05,7.32422E-02
-1.16512E-05,2.19727E-01
-1.16508E-05,1.70898E-01
-1.16504E-05,3.17383E-01
-1.16500E-05,2.19727E-01
-1.16496E-05,1.70898E-01
-1.16492E-05,2.19727E-01
-1.16488E-05,1.70898E-01
-1.16484E-05,2.44141E-02
-1.16480E-05,7.32422E-02
-1.16476E-05,1.70898E-01
-1.16472E-05,1.70898E-01
-1.16468E-05,1.70898E-01
-1.16464E-05,2.68555E-01
-1.16460E-05,1.70898E-01
-1.16456E-05,2.44141E-02
-1.16452E-05,1.70898E-01
-1.16448E-05,2.19727E-01
-1.16444E-05,2.44141E-02
-1.16440E-05,1.70898E-01
-1.16436E-05,2.19727E-01
-1.16432E-05,7.32422E-02
-1.16428E-05,7.32422E-02
-1.16424E-05,3.17383E-01
-1.16420E-05,1.22070E-01
-1.16416E-05,1.22070E-01
-1.16412E-05,1.70898E-01
-1.16408E-05,2.68555E-01
-1.16404E-05,2.19727E-01
-1.16400E-05,2.19727E-01
-1.16396E-05,2.68555E-01
-1.16392E-05,1.70898E-01
-1.16388E-05,2.19727E-01
-1.16384E-05,7.32422E-02
-1.16380E-05,7.32422E-02
-1.16376E-05,7.32422E-02
-1.16372E-05,2.68555E-01
-1.16368E-05,2.68555E-01
-1.16364E-05,2.19727E-01
-1.16360E-05,1.70898E-01
-1.16356E-05,3.17383E-01
-1.16352E-05,3.66211E-01
-1.16348E-05,2.19727E-01
-1.16344E-05,2.19727E-01
-1.16340E-05,7.32422E-02
-1.16336E-05,2.19727E-01
-1.16332E-05,2.19727E-01
-1.16328E-05,2.19727E-01
-1.16324E-05,7.32422E-02
-1.16320E-05,1.22070E-01
-1.16316E-05,2.44141E-02
-1.16312E-05,1.22070E-01
-1.16308E-05,2.19727E-01
-1.16304E-05,1.22070E-01
-1.16300E-05,7.32422E-02
-1.16296E-05,2.68555E-01
-1.16292E-05,1.22070E-01
-1.16288E-05,2.68555E-01
-1.16284E-05,1.22070E-01
-1.16280E-05,2.19727E-01
-1.16276E-05,1.70898E-01
-1.16272E-05,1.70898E-01
-1.16268E-05,1.70898E-01
-1.16264E-05,1.70898E-01
-1.16260E-05,1.70898E-01
-1.16256E-05,3.17383E-01
-1.16252E-05,2.68555E-01
-1.16248E-05,3.17383E-01
-1.16244E-05,1.70898E-01
-1.16240E-05,1.70898E-01
-1.16236E-05,2.44141E-02
-1.16232E-05,2.19727E-01
-1.16228E-05,1.70898E-01
-1.16224E-05,2.19727E-01
-1.16220E-05,2.68555E-01
-1.16216E-05,1.70898E-01
-1.16212E-05,2.19727E-01
-1.16208E-05,2.68555E-01
-1.16204E-05,1.22070E-01
-1.16200E-05,2.19727E-01
-1.16196E-05,2.19727E-01
-1.16192E-05,3.66211E-01
-1.16188E-05,1.70898E-01
-1.16184E-05,2.68555E-01
-1.16180E-05,3.66211E-01
-1.16176E-05,2.68555E-01
-1.16172E-05,3.17383E-01
-1.16168E-05,1.70898E-01
-1.16164E-05,1.22070E-01
-1.16160E-05,3.66211E-01
-1.16156E-05,3.17383E-01
-1.16152E-05,1.70898E-01
-1.16148E-05,4.15039E-01
-1.16144E-05,3.66211E-01
-1.16140E-05,3.66211E-01
-1.16136E-05,4.15039E-01
-1.16132E-05,3.66211E-01
-1.16128E-05,4.63867E-01
-1.16124E-05,4.63867E-01
-1.16120E-05,4.15039E-01
-1.16116E-05,4.63867E-01
-1.16112E-05,2.68555E-01
-1.16108E-05,3.17383E-01
-1.16104E-05,5.12695E-01
-1.16100E-05,6.59180E-01
-1.16096E-05,5.12695E-01
-1.16092E-05,4.63867E-01
-1.16088E-05,6.10352E-01
-1.16084E-05,5.61523E-01
-1.16080E-05,4.15039E-01
-1.16076E-05,4.63867E-01
-1.16072E-05,6.59180E-01
-1.16068E-05,5.61523E-01
-1.16064E-05,6.59180E-01
-1.16060E-05,6.10352E-01
-1.16056E-05,4.15039E-01
-1.16052E-05,8.05664E-01
-1.16048E-05,6.59180E-01
-1.16044E-05,8.05664E-01
-1.16040E-05,6.10352E-01
-1.16036E-05,7.56836E-01
-1.16032E-05,8.54492E-01
-1.16028E-05,8.54492E-01
-1.16024E-05,6.59180E-01
-1.16020E-05,9.03320E-01
-1.16016E-05,8.05664E-01
-1.16012E-05,8.05664E-01
-1.16008E-05,8.54492E-01
-1.16004E-05,8.54492E-01
-1.16000E-05,1.00098E+00
-1.15996E-05,9.03320E-01
-1.15992E-05,9.03320E-01
-1.15988E-05,9.03320E-01
-1.15984E-05,8.05664E-01
-1.15980E-05,9.03320E-01
-1.15976E-05,1.09863E+00
-1.15972E-05,8.54492E-01
-1.15968E-05,1.04980E+00
-1.15964E-05,8.54492E-01
-1.15960E-05,8.05664E-01
-1.15956E-05,1.04980E+00
-1.15952E-05,9.03320E-01
-1.15948E-05,9.52148E-01
-1.15944E-05,1.04980E+00
-1.15940E-05,9.52148E-01
-1.15936E-05,1.00098E+00
-1.15932E-05,1.04980E+00
-1.15928E-05,9.03320E-01
-1.15924E-05,9.52148E-01
-1.15920E-05,8.54492E-01
-1.15916E-05,1.00098E+00
-1.15912E-05,7.56836E-01
-1.15908E-05,8.54492E-01
-1.15904E-05,7.56836E-01
-1.15900E-05,9.03320E-01
-1.15896E-05,8.05664E-01
-1.15892E-05,7.56836E-01
-1.15888E-05,9.03320E-01
-1.15884E-05,6.10352E-01
-1.15880E-05,7.56836E-01
-1.15876E-05,5.61523E-01
-1.15872E-05,5.61523E-01
-1.15868E-05,5.12695E-01
-1.15864E-05,4.15039E-01
-1.15860E-05,4.63867E-01
-1.15856E-05,5.12695E-01
-1.15852E-05,4.15039E-01
-1.15848E-05,3.66211E-01
-1.15844E-05,3.17383E-01
-1.15840E-05,4.15039E-01
-1.15836E-05,3.17383E-01
-1.15832E-05,3.66211E-01
-1.15828E-05,2.19727E-01
-1.15824E-05,1.70898E-01
-1.15820E-05,2.19727E-01
-1.15816E-05,3.17383E-01
-1.15812E-05,1.70898E-01
-1.15808E-05,2.68555E-01
-1.15804E-05,3.17383E-01
-1.15800E-05,3.17383E-01
-1.15796E-05,1.70898E-01
-1.15792E-05,1.70898E-01
-1.15788E-05,2.68555E-01
-1.15784E-05,2.19727E-01
-1.15780E-05,7.32422E-02
-1.15776E-05,1.70898E-01
-1.15772E-05,4.15039E-01
-1.15768E-05,2.68555E-01
-1.15764E-05,3.66211E-01
-1.15760E-05,3.17383E-01
-1.15756E-05,1.70898E-01
-1.15752E-05,2.19727E-01
-1.15748E-05,3.66211E-01
-1.15744E-05,2.68555E-01
-1.15740E-05,2.19727E-01
-1.15736E-05,2.68555E-01
-1.15732E-05,1.22070E-01
-1.15728E-05,3.17383E-01
-1.15724E-05,1.70898E-01
-1.15720E-05,3.17383E-01
-1.15716E-05,2.68555E-01
-1.15712E-05,2.68555E-01
-1.15708E-05,3.17383E-01
-1.15704E-05,2.19727E-01
-1.15700E-05,2.19727E-01
-1.15696E-05,1.22070E-01
-1.15692E-05,3.17383E-01
-1.15688E-05,1.22070E-01
-1.15684E-05,3.17383E-01
-1.15680E-05,2.19727E-01
-1.15676E-05,7.32422E-02
-1.15672E-05,2.19727E-01
-1.15668E-05,3.17383E-01
-1.15664E-05,1.70898E-01
-1.15660E-05,2.44141E-02
-1.15656E-05,7.32422E-02
-1.15652E-05,1.22070E-01
-1.15648E-05,2.68555E-01
-1.15644E-05,2.19727E-01
-1.15640E-05,2.19727E-01
-1.15636E-05,2.68555E-01
-1.15632E-05,2.68555E-01
-1.15628E-05,3.17383E-01
-1.15624E-05,2.19727E-01
-1.15620E-05,3.17383E-01
-1.15616E-05,3.66211E-01
-1.15612E-05,2.19727E-01
-1.15608E-05,1.70898E-01
-1.15604E-05,3.17383E-01
-1.15600E-05,2.68555E-01
-1.15596E-05,3.17383E-01
-1.15592E-05,1.70898E-01
-1.15588E-05,4.63867E-01
-1.15584E-05,3.17383E-01
-1.15580E-05,3.66211E-01
-1.15576E-05,3.17383E-01
-1.15572E-05,3.17383E-01
-1.15568E-05,2.19727E-01
-1.15564E-05,3.17383E-01
-1.15560E-05,2.19727E-01
-1.15556E-05,1.70898E-01
-1.15552E-05,2.19727E-01
-1.15548E-05,2.68555E-01
-1.15544E-05,1.70898E-01
-1.15540E-05,3.17383E-01
-1.15536E-05,2.19727E-01
-1.15532E-05,1.70898E-01
-1.15528E-05,7.32422E-02
-1.15524E-05,1.70898E-01
-1.15520E-05,2.19727E-01
-1.15516E-05,1.70898E-01
-1.15512E-05,2.68555E-01
-1.15508E-05,3.66211E-01
-1.15504E-05,1.70898E-01
-1.15500E-05,1.70898E-01
-1.15496E-05,7.32422E-02
-1.15492E-05,1.70898E-01
-1.15488E-05,1.70898E-01
-1.15484E-05,2.44141E-02
-1.15480E-05,7.32422E-02
-1.15476E-05,1.70898E-01
-1.15472E-05,-2.44141E-02
-1.15468E-05,-2.44141E-02
-1.15464E-05,7.32422E-02
-1.15460E-05,7.32422E-02
-1.15456E-05,1.70898E-01
-1.15452E-05,2.19727E-01
-1.15448E-05,1.70898E-01
-1.15444E-05,2.68555E-01
-1.15440E-05,2.68555E-01
-1.15436E-05,7.32422E-02
-1.15432E-05,7.32422E-02
-1.15428E-05,1.22070E-01
-1.15424E-05,7.32422E-02
-1.15420E-05,2.19727E-01
-1.15416E-05,1.70898E-01
-1.15412E-05,1.70898E-01
-1.15408E-05,1.70898E-01
-1.15404E-05,7.32422E-02
-1.15400E-05,2.19727E-01
-1.15396E-05,1.70898E-01
-1.15392E-05,1.70898E-01
-1.15388E-05,2.19727E-01
-1.15384E-05,3.17383E-01
-1.15380E-05,1.70898E-01
-1.15376E-05,1.22070E-01
-1.15372E-05,1.70898E-01
-1.15368E-05,2.44141E-02
-1.15364E-05,2.44141E-02
-1.15360E-05,1.70898E-01
-1.15356E-05,2.19727E-01
-1.15352E-05,3.66211E-01
-1.15348E-05,1.70898E-01
-1.15344E-05,1.70898E-01
-1.15340E-05,2.44141E-02
-1.15336E-05,1.70898E-01
-1.15332E-05,1.22070E-01
-1.15328E-05,1.70898E-01
-1.15324E-05,1.70898E-01
-1.15320E-05,2.44141E-02
-1.15316E-05,1.22070E-01
-1.15312E-05,3.17383E-01
-1.15308E-05,7.32422E-02
-1.15304E-05,7.32422E-02
-1.15300E-05,2.19727E-01
-1.15296E-05,2.19727E-01
-1.15292E-05,3.17383E-01
-1.15288E-05,2.68555E-01
-1.15284E-05,2.68555E-01
-1.15280E-05,1.22070E-01
-1.15276E-05,-2.44141E-02
-1.15272E-05,1.22070E-01
-1.15268E-05,7.32422E-02
-1.15264E-05,2.19727E-01
-1.15260E-05,1.70898E-01
-1.15256E-05,1.70898E-01
-1.15252E-05,1.22070E-01
-1.15248E-05,1.70898E-01
-1.15244E-05,1.70898E-01
-1.15240E-05,2.19727E-01
-1.15236E-05,2.19727E-01
-1.15232E-05,2.19727E-01
-1.15228E-05,2.68555E-01
-1.15224E-05,1.70898E-01
-1.15220E-05,2.19727E-01
-1.15216E-05,1.70898E-01
-1.15212E-05,3.17383E-01
-1.15208E-05,3.17383E-01
-1.15204E-05,2.68555E-01
-1.15200E-05,3.17383E-01
-1.15196E-05,2.68555E-01
-1.15192E-05,2.19727E-01
-1.15188E-05,2.19727E-01
-1.15184E-05,4.63867E-01
-1.15180E-05,1.70898E-01
-1.15176E-05,3.66211E-01
-1.15172E-05,3.66211E-01
-1.15168E-05,3.17383E-01
-1.15164E-05,3.17383E-01
-1.15160E-05,2.68555E-01
-1.15156E-05,2.19727E-01
-1.15152E-05,1.22070E-01
-1.15148E-05,1.70898E-01
-1.15144E-05,4.15039E-01
-1.15140E-05,1.70898E-01
-1.15136E-05,4.63867E-01
-1.15132E-05,3.66211E-01
-1.15128E-05,4.15039E-01
-1.15124E-05,3.66211E-01
-1.15120E-05,4.15039E-01
-1.15116E-05,3.66211E-01
-1.15112E-05,3.17383E-01
-1.15108E-05,4.63867E-01
-1.15104E-05,6.10352E-01
-1.15100E-05,3.66211E-01
-1.15096E-05,5.12695E-01
-1.15092E-05,5.12695E-01
-1.15088E-05,5.61523E-01
-1.15084E-05,4.63867E-01
-1.15080E-05,5.61523E-01
-1.15076E-05,5.61523E-01
-1.15072E-05,6.59180E-01
-1.15068E-05,6.10352E-01
-1.15064E-05,6.59180E-01
-1.15060E-05,5.12695E-01
-1.15056E-05,7.56836E-01
-1.15052E-05,7.08008E-01
-1.15048E-05,7.08008E-01
-1.15044E-05,6.59180E-01
-1.15040E-05,7.08008E-01
-1.15036E-05,7.56836E-01
-1.15032E-05,8.05664E-01
-1.15028E-05,7.56836E-01
-1.15024E-05,9.52148E-01
-1.15020E-05,1.00098E+00
-1.15016E-05,8.05664E-01
-1.15012E-05,9.03320E-01
-1.15008E-05,8.05664E-01
-1.15004E-05,9.03320E-01
-1.15000E-05,9.03320E-01
-1.14996E-05,8.54492E-01
-1.14992E-05,9.03320E-01
-1.14988E-05,9.52148E-01
-1.14984E-05,1.00098E+00
-1.14980E-05,1.00098E+00
-1.14976E-05,8.54492E-01
-1.14972E-05,9.03320E-01
-1.14968E-05,1.04980E+00
-1.14964E-05,1.00098E+00
-1.14960E-05,9.03320E-01
-1.14956E-05,8.54492E-01
-1.14952E-05,9.03320E-01
-1.14948E-05,1.09863E+00
-1.14944E-05,1.09863E+00
-1.14940E-05,9.03320E-01
-1.14936E-05,9.52148E-01
-1.14932E-05,9.03320E-01
-1.14928E-05,9.03320E-01
-1.14924E-05,9.52148E-01
-1.14920E-05,9.52148E-01
-1.14916E-05,9.03320E-01
-1.14912E-05,8.05664E-01
-1.14908E-05,7.56836E-01
-1.14904E-05,7.08008E-01
-1.14900E-05,7.08008E-01
-1.14896E-05,7.56836E-01
-1.14892E-05,6.59180E-01
-1.14888E-05,6.59180E-01
-1.14884E-05,8.05664E-01
-1.14880E-05,7.08008E-01
-1.14876E-05,5.61523E-01
-1.14872E-05,5.61523E-01
-1.14868E-05,7.08008E-01
-1.14864E-05,5.61523E-01
-1.14860E-05,5.12695E-01
-1.14856E-05,4.63867E-01
-1.14852E-05,4.15039E-01
-1.14848E-05,5.12695E-01
-1.14844E-05,5.12695E-01
-1.14840E-05,3.66211E-01
-1.14836E-05,3.66211E-01
-1.14832E-05,2.68555E-01
-1.14828E-05,2.19727E-01
-1.14824E-05,3.17383E-01
-1.14820E-05,3.66211E-01
-1.14816E-05,2.19727E-01
-1.14812E-05,5.12695E-01
-1.14808E-05,2.19727E-01
-1.14804E-05,2.19727E-01
-1.14800E-05,2.68555E-01
-1.14796E-05,3.17383E-01
-1.14792E-05,2.19727E-01
-1.14788E-05,3.17383E-01
-1.14784E-05,1.70898E-01
-1.14780E-05,2.68555E-01
-1.14776E-05,1.70898E-01
-1.14772E-05,2.68555E-01
-1.14768E-05,2.19727E-01
-1.14764E-05,2.19727E-01
-1.14760E-05,2.68555E-01
-1.14756E-05,2.19727E-01
-1.14752E-05,3.66211E-01
-1.14748E-05,2.19727E-01
-1.14744E-05,2.68555E-01
-1.14740E-05,3.17383E-01
-1.14736E-05,1.70898E-01
-1.14732E-05,3.66211E-01
-1.14728E-05,2.19727E-01
-1.14724E-05,3.66211E-01
-1.14720E-05,2.68555E-01
-1.14716E-05,2.44141E-02
-1.14712E-05,1.70898E-01
-1.14708E-05,2.68555E-01
-1.14704E-05,2.19727E-01
-1.14700E-05,1.22070E-01
-1.14696E-05,7.32422E-02
-1.14692E-05,1.70898E-01
-1.14688E-05,2.19727E-01
-1.14684E-05,1.70898E-01
-1.14680E-05,1.70898E-01
-1.14676E-05,2.19727E-01
-1.14672E-05,2.19727E-01
-1.14668E-05,3.17383E-01
-1.14664E-05,3.17383E-01
-1.14660E-05,2.19727E-01
-1.14656E-05,2.19727E-01
-1.14652E-05,7.32422E-02
-1.14648E-05,3.66211E-01
-1.14644E-05,1.70898E-01
-1.14640E-05,2.19727E-01
-1.14636E-05,7.32422E-02
-1.14632E-05,1.70898E-01
-1.14628E-05,2.19727E-01
-1.14624E-05,2.19727E-01
-1.14620E-05,2.19727E-01
-1.14616E-05,2.68555E-01
-1.14612E-05,1.70898E-01
-1.14608E-05,3.66211E-01
-1.14604E-05,1.70898E-01
-1.14600E-05,1.70898E-01
-1.14596E-05,2.68555E-01
-1.14592E-05,2.19727E-01
-1.14588E-05,1.70898E-01
-1.14584E-05,2.19727E-01
-1.14580E-05,1.70898E-01
-1.14576E-05,2.19727E-01
-1.14572E-05,1.70898E-01
-1.14568E-05,1.70898E-01
-1.14564E-05,7.32422E-02
-1.14560E-05,2.44141E-02
-1.14556E-05,1.70898E-01
-1.14552E-05,1.70898E-01
-1.14548E-05,1.22070E-01
-1.14544E-05,7.32422E-02
-1.14540E-05,1.22070E-01
-1.14536E-05,1.22070E-01
-1.14532E-05,7.32422E-02
-1.14528E-05,2.19727E-01
-1.14524E-05,2.68555E-01
-1.14520E-05,1.70898E-01
-1.14516E-05,7.32422E-02
-1.14512E-05,1.22070E-01
-1.14508E-05,2.44141E-02
-1.14504E-05,2.44141E-02
-1.14500E-05,2.44141E-02
-1.14496E-05,2.44141E-02
-1.14492E-05,1.22070E-01
-1.14488E-05,2.44141E-02
-1.14484E-05,7.32422E-02
-1.14480E-05,2.44141E-02
-1.14476E-05,7.32422E-02
-1.14472E-05,-2.44141E-02
-1.14468E-05,2.19727E-01
-1.14464E-05,2.19727E-01
-1.14460E-05,1.22070E-01
-1.14456E-05,2.44141E-02
-1.14452E-05,2.44141E-02
-1.14448E-05,1.22070E-01
-1.14444E-05,2.44141E-02
-1.14440E-05,7.32422E-02
-1.14436E-05,1.22070E-01
-1.14432E-05,2.44141E-02
-1.14428E-05,7.32422E-02
-1.14424E-05,2.44141E-02
-1.14420E-05,1.70898E-01
-1.14416E-05,1.70898E-01
-1.14412E-05,1.22070E-01
-1.14408E-05,7.32422E-02
-1.14404E-05,1.22070E-01
-1.14400E-05,2.19727E-01
-1.14396E-05,1.70898E-01
-1.14392E-05,7.32422E-02
-1.14388E-05,1.22070E-01
-1.14384E-05,1.22070E-01
-1.14380E-05,2.44141E-02
-1.14376E-05,2.44141E-02
-1.14372E-05,1.70898E-01
-1.14368E-05,3.17383E-01
-1.14364E-05,1.22070E-01
-1.14360E-05,2.19727E-01
-1.14356E-05,2.19727E-01
-1.14352E-05,3.66211E-01
-1.14348E-05,2.68555E-01
-1.14344E-05,2.44141E-02
-1.14340E-05,1.70898E-01
-1.14336E-05,1.70898E-01
-1.14332E-05,7.32422E-02
-1.14328E-05,2.19727E-01
-1.14324E-05,2.68555E-01
-1.14320E-05,1.70898E-01
-1.14316E-05,2.68555E-01
-1.14312E-05,2.19727E-01
-1.14308E-05,1.22070E-01
-1.14304E-05,2.68555E-01
-1.14300E-05,2.19727E-01
-1.14296E-05,2.19727E-01
-1.14292E-05,2.19727E-01
-1.14288E-05,1.70898E-01
-1.14284E-05,2.19727E-01
-1.14280E-05,2.19727E-01
-1.14276E-05,2.68555E-01
-1.14272E-05,1.70898E-01
-1.14268E-05,2.19727E-01
-1.14264E-05,2.19727E-01
-1.14260E-05,1.70898E-01
-1.14256E-05,1.22070E-01
-1.14252E-05,1.70898E-01
-1.14248E-05,1.22070E-01
-1.14244E-05,2.19727E-01
-1.14240E-05,2.19727E-01
-1.14236E-05,2.19727E-01
-1.14232E-05,2.19727E-01
-1.14228E-05,1.70898E-01
-1.14224E-05,7.32422E-02
-1.14220E-05,2.19727E-01
-1.14216E-05,2.19727E-01
-1.14212E-05,2.68555E-01
-1.14208E-05,1.70898E-01
-1.14204E-05,2.19727E-01
-1.14200E-05,2.19727E-01
-1.14196E-05,3.66211E-01
-1.14192E-05,1.70898E-01
-1.14188E-05,7.32422E-02
-1.14184E-05,1.70898E-01
-1.14180E-05,1.70898E-01
-1.14176E-05,2.68555E-01
-1.14172E-05,3.66211E-01
-1.14168E-05,3.66211E-01
-1.14164E-05,3.66211E-01
-1.14160E-05,4.63867E-01
-1.14156E-05,2.19727E-01
-1.14152E-05,3.17383E-01
-1.14148E-05,3.17383E-01
-1.14144E-05,3.66211E-01
-1.14140E-05,3.66211E-01
-1.14136E-05,4.63867E-01
-1.14132E-05,4.15039E-01
-1.14128E-05,2.19727E-01
-1.14124E-05,3.17383E-01
-1.14120E-05,3.17383E-01
-1.14116E-05,4.15039E-01
-1.14112E-05,5.12695E-01
-1.14108E-05,4.15039E-01
-1.14104E-05,4.63867E-01
-1.14100E-05,4.15039E-01
-1.14096E-05,4.63867E-01
-1.14092E-05,3.66211E-01
-1.14088E-05,5.61523E-01
-1.14084E-05,4.15039E-01
-1.14080E-05,5.12695E-01
-1.14076E-05,6.10352E-01
-1.14072E-05,6.10352E-01
-1.14068E-05,7.08008E-01
-1.14064E-05,6.59180E-01
-1.14060E-05,8.05664E-01
-1.14056E-05,6.10352E-01
-1.14052E-05,7.08008E-01
-1.14048E-05,6.59180E-01
-1.14044E-05,7.56836E-01
-1.14040E-05,7.08008E-01
-1.14036E-05,9.03320E-01
-1.14032E-05,1.00098E+00
-1.14028E-05,6.59180E-01
-1.14024E-05,8.54492E-01
-1.14020E-05,7.08008E-01
-1.14016E-05,7.08008E-01
-1.14012E-05,9.03320E-01
-1.14008E-05,8.54492E-01
-1.14004E-05,7.56836E-01
-1.14000E-05,8.54492E-01
-1.13996E-05,8.54492E-01
-1.13992E-05,8.54492E-01
-1.13988E-05,9.52148E-01
-1.13984E-05,9.52148E-01
-1.13980E-05,9.03320E-01
-1.13976E-05,9.03320E-01
-1.13972E-05,1.04980E+00
-1.13968E-05,1.09863E+00
-1.13964E-05,1.00098E+00
-1.13960E-05,1.09863E+00
-1.13956E-05,1.04980E+00
-1.13952E-05,8.05664E-01
-1.13948E-05,1.04980E+00
-1.13944E-05,1.00098E+00
-1.13940E-05,9.03320E-01
-1.13936E-05,7.56836E-01
-1.13932E-05,1.00098E+00
-1.13928E-05,1.00098E+00
-1.13924E-05,9.03320E-01
-1.13920E-05,8.05664E-01
-1.13916E-05,7.56836E-01
-1.13912E-05,8.05664E-01
-1.13908E-05,7.56836E-01
-1.13904E-05,9.03320E-01
-1.13900E-05,7.56836E-01
-1.13896E-05,6.59180E-01
-1.13892E-05,6.59180E-01
-1.13888E-05,6.59180E-01
-1.13884E-05,7.08008E-01
-1.13880E-05,5.12695E-01
-1.13876E-05,6.10352E-01
-1.13872E-05,7.08008E-01
-1.13868E-05,3.66211E-01
-1.13864E-05,3.66211E-01
-1.13860E-05,3.66211E-01
-1.13856E-05,4.15039E-01
-1.13852E-05,5.12695E-01
-1.13848E-05,3.66211E-01
-1.13844E-05,4.63867E-01
-1.13840E-05,3.17383E-01
-1.13836E-05,3.17383E-01
-1.13832E-05,3.17383E-01
-1.13828E-05,3.66211E-01
-1.13824E-05,2.68555E-01
-1.13820E-05,4.15039E-01
-1.13816E-05,3.66211E-01
-1.13812E-05,2.19727E-01
-1.13808E-05,2.68555E-01
-1.13804E-05,2.68555E-01
-1.13800E-05,3.17383E-01
-1.13796E-05,5.12695E-01
-1.13792E-05,3.66211E-01
-1.13788E-05,2.68555E-01
-1.13784E-05,2.68555E-01
-1.13780E-05,1.70898E-01
-1.13776E-05,1.22070E-01
-1.13772E-05,3.17383E-01
-1.13768E-05,1.70898E-01
-1.13764E-05,3.17383E-01
-1.13760E-05,2.19727E-01
-1.13756E-05,1.70898E-01
-1.13752E-05,3.66211E-01
-1.13748E-05,2.19727E-01
-1.13744E-05,2.68555E-01
-1.13740E-05,1.70898E-01
-1.13736E-05,3.17383E-01
-1.13732E-05,3.17383E-01
-1.13728E-05,1.70898E-01
-1.13724E-05,1.22070E-01
-1.13720E-05,2.19727E-01
-1.13716E-05,3.66211E-01
-1.13712E-05,2.19727E-01
-1.13708E-05,1.22070E-01
-1.13704E-05,2.19727E-01
-1.13700E-05,3.17383E-01
-1.13696E-05,2.68555E-01
-1.13692E-05,1.70898E-01
-1.13688E-05,1.70898E-01
-1.13684E-05,7.32422E-02
-1.13680E-05,1.70898E-01
-1.13676E-05,1.22070E-01
-1.13672E-05,1.22070E-01
-1.13668E-05,1.22070E-01
-1.13664E-05,1.70898E-01
-1.13660E-05,2.19727E-01
-1.13656E-05,3.17383E-01
-1.13652E-05,1.70898E-01
-1.13648E-05,1.70898E-01
-1.13644E-05,7.32422E-02
-1.13640E-05,7.32422E-02
-1.13636E-05,1.22070E-01
-1.13632E-05,3.17383E-01
-1.13628E-05,3.17383E-01
-1.13624E-05,3.66211E-01
-1.13620E-05,3.66211E-01
-1.13616E-05,2.19727E-01
-1.13612E-05,2.44141E-02
-1.13608E-05,7.32422E-02
-1.13604E-05,7.32422E-02
-1.13600E-05,2.68555E-01
-1.13596E-05,2.68555E-01
-1.13592E-05,1.70898E-01
-1.13588E-05,2.68555E-01
-1.13584E-05,3.66211E-01
-1.13580E-05,1.22070E-01
-1.13576E-05,2.19727E-01
-1.13572E-05,1.70898E-01
-1.13568E-05,2.68555E-01
-1.13564E-05,1.22070E-01
-1.13560E-05,2.68555E-01
-1.13556E-05,3.17383E-01
-1.13552E-05,1.70898E-01
-1.13548E-05,2.44141E-02
-1.13544E-05,1.70898E-01
-1.13540E-05,7.32422E-02
-1.13536E-05,2.68555E-01
-1.13532E-05,1.70898E-01
-1.13528E-05,2.19727E-01
-1.13524E-05,2.19727E-01
-1.13520E-05,7.32422E-02
-1.13516E-05,1.22070E-01
-1.13512E-05,2.44141E-02
-1.13508E-05,2.68555E-01
-1.13504E-05,2.19727E-01
-1.13500E-05,2.19727E-01
-1.13496E-05,1.70898E-01
-1.13492E-05,1.70898E-01
-1.13488E-05,1.70898E-01
-1.13484E-05,1.22070E-01
-1.13480E-05,2.68555E-01
-1.13476E-05,7.32422E-02
-1.13472E-05,2.44141E-02
-1.13468E-05,2.19727E-01
-1.13464E-05,2.68555E-01
-1.13460E-05,1.70898E-01
-1.13456E-05,1.22070E-01
-1.13452E-05,2.44141E-02
-1.13448E-05,1.22070E-01
-1.13444E-05,1.70898E-01
-1.13440E-05,2.44141E-02
-1.13436E-05,2.44141E-02
